0.317044595254631,0.319013,0.0725480732429037,1.919638,0,0.0331421490412558,0,0.0508454049188975,2738.94116500002,70.6143300269551,88,913.93824218782,0.422491719375156,0.422492937378995,0
0.438074814727724,0.430475,0.0540717318826274,1.937574,0,0.0289185291930372,0,0.0455070861420353,10618.3928525,90.4549764239759,268,4722.75615886516,0.0239918341403556,0.0239922529664386,1
2.742923725,2.974721,1.18370813515604,6.36481,0.742182,0.0844439836729845,-0.00256199999999995,0.113412076637577,21722.202114,2.53312532323104,288,70682.9792774386,0.051391632821524,0.0513931305635691,0
0.456403696729956,0.42922,0.279379004048977,2.748858,0,0.0552872940190667,0,0.0893129093878524,8653.03022099999,19.0560350288466,413,5429.24995243162,0.429502110453124,0.429502835497959,1
0.293986623406863,0.231893,0.153072346315932,0.753332,0,0.0560254177540637,0,0.0906942438221366,2398.6616665,2.68694733419152,213,896.428276919274,1.16196959425198,1.1619711519386,0
0.98514547301587,0.589341,0.888104854787146,3.898416,0,0.105308508867034,0,0.154120553087277,4964.69745000001,4.51620434683838,103,8865.79012371175,0.240001976810872,0.240005573108622,1
0.277008885923423,0.292108,0.107751154576628,1.618462,0,0.0474792680190147,0,0.0755319851102226,2459.603811,11.2642742144345,206,784.485189323708,1.04545732031812,1.04545861681483,0
0.461909216842725,0.440725,0.0827436965274498,0.700804,0,0.0419795289525725,0,0.0677502245246926,7870.58457499999,7.11551182323209,330,3752.31436586528,0.252503649124999,0.252504254809944,1
0.167490441666665,0.184489,0.0530013898328949,0.39204,0.014093,0.0224515740218518,0,0.0370394601871932,2813.7125835,2.82067417984043,297,518.482073134425,0.716120912612138,0.716121567452027,0
0.236410692927634,0.272891,0.0814433740681812,1.522374,0,0.0581408148383532,0,0.0941260492788116,4311.97537600001,8.98540992812568,1023,1140.41359669765,1.53936074408195,1.53936135738975,1
1.30623641121795,0.989404,0.892661631974741,6.352897,0,0.0917116067264884,0,0.136349462042179,12225.0670725,7.36996813471334,231,23428.2037223619,0.130106145606739,0.130107712876388,0
0.804293259539474,0.522987,0.744509646174409,4.24236,0,0.0628544960065699,0,0.095452286097706,14668.702707,6.42323006401141,503,21909.0101385003,0.131389563963042,0.131390581954725,1
0.491220789880954,0.460265,0.199351128861923,1.016362,0,0.0113554368714548,0,0.0173719908191722,7426.85779350002,2.09966214236452,141,4249.26596241306,0.00413688951991992,0.00413765981452102,0
0.330048128452379,0.24089,0.224567755454984,1.101098,0,0.0150470438584181,0,0.0254223282014134,5544.14781449999,3.99441199012568,171,2677.23862659136,0.0287523676193213,0.028753238410398,1
0.389760785477941,0.233343,0.391823918282603,2.212294,0.039966,0.00748125872365408,0,0.0102273639511526,6360.75309450001,7.56231862060824,133,4984.61834427957,0.0105424576337669,0.0105436895901126,0
0.295260311950548,0.184412,0.382716639527384,2.549897,0,0.027547862365485,0,0.0468074209108034,6448.200778,11.8507746238652,802,5102.78433515029,0.0314280553512998,0.0314292824847568,1
0.472719737564103,0.471626,0.201635440389928,1.547724,0.178307,0.0055768412387532,0,0.0080071164297373,7373.88852700002,9.29021921739949,79,4120.24384037025,0.0119961976012633,0.0119969552471162,0
0.274481147427986,0.283339,0.0258235355463894,0.351225,0.173184,0.00462061602855357,0,0.00812759108432751,5335.63593100002,2.32024666909217,121,1477.57065581733,0.000226795455115716,0.000227314411304227,1
2.0675965890625,2.095086,0.434312818313389,3.122312,0.718072,0.0219444020487359,-0.00128200000000023,0.022173844538225,15877.8193165,2.56935785435135,134,34280.130957048,0.00638309613585417,0.00638445566467352,0
